,date,open,high,low,close,volume,average,barCount
0,2024-11-11 09:30:00-05:00,117.26,118.44,116.63,117.02,56629.0,117.622,234
1,2024-11-11 09:45:00-05:00,117.05,117.84,116.85,117.03,13100.0,117.408,89
2,2024-11-11 10:00:00-05:00,117.07,117.38,116.42,117.38,13035.0,116.946,105
3,2024-11-11 10:15:00-05:00,117.37,117.73,116.95,117.69,27513.0,117.317,182
4,2024-11-11 10:30:00-05:00,117.69,117.69,116.84,116.9,14082.0,117.25,105
5,2024-11-11 10:45:00-05:00,116.97,117.25,116.86,117.23,17775.0,116.993,118
6,2024-11-11 11:00:00-05:00,117.2,117.27,116.8,117.08,17430.0,117.009,141
7,2024-11-11 11:15:00-05:00,117.06,117.35,116.87,116.87,11990.0,117.036,104
8,2024-11-11 11:30:00-05:00,116.86,116.86,116.52,116.79,17661.0,116.704,129
9,2024-11-11 11:45:00-05:00,116.79,117.15,116.31,116.4,33256.0,116.831,210
10,2024-11-11 12:00:00-05:00,116.25,116.32,115.63,115.96,13929.0,115.958,111
11,2024-11-11 12:15:00-05:00,115.86,115.97,115.75,115.9,4517.0,115.875,36
12,2024-11-11 12:30:00-05:00,115.93,116.09,115.83,115.97,6940.0,115.942,61
13,2024-11-11 12:45:00-05:00,115.92,116.4,115.91,116.38,4711.0,116.143,38
14,2024-11-11 13:00:00-05:00,116.37,116.47,116.06,116.09,11865.0,116.268,101
15,2024-11-11 13:15:00-05:00,116.16,116.48,115.93,116.48,6727.0,116.084,57
16,2024-11-11 13:30:00-05:00,116.38,116.74,116.29,116.73,10306.0,116.475,66
17,2024-11-11 13:45:00-05:00,116.67,116.94,116.51,116.9,8369.0,116.682,63
18,2024-11-11 14:00:00-05:00,116.89,116.93,116.61,116.61,14632.0,116.795,114
19,2024-11-11 14:15:00-05:00,116.56,116.63,116.4,116.4,5140.0,116.522,47
20,2024-11-11 14:30:00-05:00,116.3,116.38,116.17,116.36,7231.0,116.297,54
21,2024-11-11 14:45:00-05:00,116.41,116.68,116.31,116.48,9199.0,116.494,74
22,2024-11-11 15:00:00-05:00,116.41,116.7,116.3,116.64,9777.0,116.452,75
23,2024-11-11 15:15:00-05:00,116.65,117.01,116.58,116.96,15091.0,116.825,116
24,2024-11-11 15:30:00-05:00,116.96,117.63,116.92,117.54,34480.0,117.285,244
25,2024-11-11 15:45:00-05:00,117.53,117.81,117.44,117.62,118599.0,117.638,869
26,2024-11-12 09:30:00-05:00,117.84,119.18,117.68,118.94,21389.0,118.365,105
27,2024-11-12 09:45:00-05:00,118.81,118.97,118.07,118.97,11383.0,118.437,99
28,2024-11-12 10:00:00-05:00,118.74,119.49,118.73,118.79,22154.0,119.126,179
29,2024-11-12 10:15:00-05:00,118.84,120.05,118.79,119.84,48824.0,119.593,346
30,2024-11-12 10:30:00-05:00,119.85,120.49,119.34,119.34,26678.0,119.985,175
31,2024-11-12 10:45:00-05:00,119.42,119.63,118.96,119.55,10963.0,119.315,91
32,2024-11-12 11:00:00-05:00,119.54,119.99,119.51,119.52,20518.0,119.788,179
33,2024-11-12 11:15:00-05:00,119.6,119.83,119.33,119.4,12905.0,119.605,115
34,2024-11-12 11:30:00-05:00,119.4,119.91,119.3,119.55,19331.0,119.654,145
35,2024-11-12 11:45:00-05:00,119.55,119.59,118.66,118.74,16264.0,119.268,116
36,2024-11-12 12:00:00-05:00,118.6,119.01,118.41,118.41,13616.0,118.722,116
37,2024-11-12 12:15:00-05:00,118.33,119.19,118.05,119.19,30913.0,118.346,215
38,2024-11-12 12:30:00-05:00,119.16,119.38,118.69,118.69,13592.0,119.091,90
39,2024-11-12 12:45:00-05:00,118.69,118.76,118.29,118.54,8667.0,118.54,64
40,2024-11-12 13:00:00-05:00,118.54,118.72,118.34,118.72,14398.0,118.556,95
41,2024-11-12 13:15:00-05:00,118.69,119.0,118.58,118.99,12321.0,118.769,90
42,2024-11-12 13:30:00-05:00,119.01,119.26,118.55,118.56,17329.0,118.945,120
43,2024-11-12 13:45:00-05:00,118.59,119.02,118.53,118.78,16395.0,118.745,132
44,2024-11-12 14:00:00-05:00,118.76,119.21,118.67,119.05,14487.0,118.977,110
45,2024-11-12 14:15:00-05:00,119.14,119.17,118.92,119.14,20510.0,119.011,161
46,2024-11-12 14:30:00-05:00,119.09,119.47,118.82,118.92,24452.0,119.022,187
47,2024-11-12 14:45:00-05:00,118.92,118.99,118.67,118.94,36661.0,118.86,202
48,2024-11-12 15:00:00-05:00,118.95,119.38,118.95,119.31,16971.0,119.228,137
49,2024-11-12 15:15:00-05:00,119.31,119.44,119.02,119.26,39476.0,119.243,332
50,2024-11-12 15:30:00-05:00,119.28,119.52,119.14,119.47,53286.0,119.341,430
51,2024-11-12 15:45:00-05:00,119.53,119.53,118.62,118.95,133209.0,118.899,986
52,2024-11-13 09:30:00-05:00,119.93,122.27,119.62,122.14,52249.0,120.937,255
53,2024-11-13 09:45:00-05:00,122.23,122.38,121.26,122.23,25882.0,121.812,206
54,2024-11-13 10:00:00-05:00,122.22,122.3,121.49,122.3,38804.0,121.814,240
55,2024-11-13 10:15:00-05:00,122.37,122.85,121.47,122.07,22420.0,122.208,135
56,2024-11-13 10:30:00-05:00,122.23,122.82,122.04,122.81,18768.0,122.379,135
57,2024-11-13 10:45:00-05:00,122.7,123.66,122.7,123.65,57900.0,123.225,458
58,2024-11-13 11:00:00-05:00,123.5,123.57,123.18,123.3,19581.0,123.324,104
59,2024-11-13 11:15:00-05:00,123.28,123.28,122.56,123.02,25544.0,122.884,176
60,2024-11-13 11:30:00-05:00,122.92,123.1,122.39,122.49,19370.0,122.849,132
61,2024-11-13 11:45:00-05:00,122.53,123.02,122.5,122.8,13121.0,122.858,105
