,date,open,high,low,close,volume,average,barCount
0,2024-10-10 09:30:00-04:00,189.76,190.24,188.92,190.15,44552.0,189.62,219
1,2024-10-10 09:45:00-04:00,189.92,190.64,189.58,189.58,38682.0,190.113,215
2,2024-10-10 10:00:00-04:00,189.66,190.26,189.29,190.0,15278.0,189.844,137
3,2024-10-10 10:15:00-04:00,190.15,190.34,189.66,189.86,21811.0,190.023,151
4,2024-10-10 10:30:00-04:00,189.87,190.01,189.73,189.91,15756.0,189.88,126
5,2024-10-10 10:45:00-04:00,189.91,189.91,189.42,189.91,15804.0,189.639,123
6,2024-10-10 11:00:00-04:00,189.79,190.5,189.69,190.35,25058.0,189.95,135
7,2024-10-10 11:15:00-04:00,190.34,190.4,189.91,190.22,44664.0,190.205,176
8,2024-10-10 11:30:00-04:00,190.27,190.57,190.2,190.5,15547.0,190.371,103
9,2024-10-10 11:45:00-04:00,190.45,190.45,189.92,190.13,21421.0,190.185,136
10,2024-10-10 12:00:00-04:00,190.07,190.26,189.92,190.13,9895.0,190.046,77
11,2024-10-10 12:15:00-04:00,190.2,190.44,190.09,190.43,12384.0,190.261,77
12,2024-10-10 12:30:00-04:00,190.22,190.45,189.97,190.11,24590.0,190.195,135
13,2024-10-10 12:45:00-04:00,190.15,190.76,190.15,190.71,37044.0,190.502,253
14,2024-10-10 13:00:00-04:00,190.76,190.77,190.03,190.18,23832.0,190.479,128
15,2024-10-10 13:15:00-04:00,190.17,190.24,190.03,190.16,8238.0,190.155,53
16,2024-10-10 13:30:00-04:00,190.08,190.26,190.08,190.1,6736.0,190.185,50
17,2024-10-10 13:45:00-04:00,190.2,190.51,189.94,190.51,9346.0,190.077,68
18,2024-10-10 14:00:00-04:00,190.29,190.33,190.08,190.2,13765.0,190.232,76
19,2024-10-10 14:15:00-04:00,190.1,190.2,190.0,190.0,6154.0,190.101,41
20,2024-10-10 14:30:00-04:00,190.07,190.15,189.94,190.08,23062.0,190.051,160
21,2024-10-10 14:45:00-04:00,190.12,190.25,189.94,190.05,21961.0,190.042,163
22,2024-10-10 15:00:00-04:00,190.1,190.38,190.01,190.29,14381.0,190.183,100
23,2024-10-10 15:15:00-04:00,190.31,190.42,190.19,190.19,17175.0,190.325,123
24,2024-10-10 15:30:00-04:00,190.26,190.46,190.18,190.21,17177.0,190.292,144
25,2024-10-10 15:45:00-04:00,190.29,190.47,189.99,190.31,81218.0,190.254,587
26,2024-10-11 09:30:00-04:00,190.21,190.99,189.7,190.41,35694.0,190.309,145
27,2024-10-11 09:45:00-04:00,190.36,190.72,190.2,190.55,17875.0,190.499,161
28,2024-10-11 10:00:00-04:00,190.51,192.44,190.2,192.44,23605.0,190.956,180
29,2024-10-11 10:15:00-04:00,192.44,192.82,192.12,192.32,33049.0,192.428,208
30,2024-10-11 10:30:00-04:00,192.3,192.3,191.41,192.0,24288.0,191.771,176
31,2024-10-11 10:45:00-04:00,191.98,192.32,191.79,192.28,20676.0,192.125,136
32,2024-10-11 11:00:00-04:00,192.28,192.43,191.56,191.64,35131.0,192.055,199
33,2024-10-11 11:15:00-04:00,191.64,191.71,191.3,191.66,20820.0,191.494,155
34,2024-10-11 11:30:00-04:00,191.62,191.86,191.5,191.83,14018.0,191.665,119
35,2024-10-11 11:45:00-04:00,191.82,191.82,191.45,191.76,15539.0,191.637,131
36,2024-10-11 12:00:00-04:00,191.72,191.78,191.09,191.12,11550.0,191.486,90
37,2024-10-11 12:15:00-04:00,191.0,191.17,190.84,190.89,13308.0,191.002,80
38,2024-10-11 12:30:00-04:00,190.83,191.01,190.47,190.56,22199.0,190.747,172
39,2024-10-11 12:45:00-04:00,190.46,190.71,190.26,190.44,26952.0,190.513,181
40,2024-10-11 13:00:00-04:00,190.49,190.5,189.85,189.88,40627.0,190.196,232
41,2024-10-11 13:15:00-04:00,189.88,190.38,189.85,190.38,12683.0,190.043,67
42,2024-10-11 13:30:00-04:00,190.31,190.44,190.17,190.33,17208.0,190.314,103
43,2024-10-11 13:45:00-04:00,190.33,190.4,190.25,190.25,10657.0,190.319,93
44,2024-10-11 14:00:00-04:00,190.26,190.29,190.08,190.15,18029.0,190.18,137
45,2024-10-11 14:15:00-04:00,190.14,190.15,189.93,190.07,21280.0,190.031,150
46,2024-10-11 14:30:00-04:00,190.09,190.12,189.85,190.04,13198.0,189.995,89
47,2024-10-11 14:45:00-04:00,190.03,190.11,189.82,189.98,13880.0,189.978,100
48,2024-10-11 15:00:00-04:00,189.93,190.08,189.87,190.0,16699.0,189.963,120
49,2024-10-11 15:15:00-04:00,190.0,190.23,189.9,189.91,59709.0,190.045,353
50,2024-10-11 15:30:00-04:00,189.89,190.09,189.71,190.0,29866.0,189.92,203
51,2024-10-11 15:45:00-04:00,189.99,190.31,189.76,190.04,118126.0,190.085,888
52,2024-10-14 09:30:00-04:00,190.16,191.25,189.79,190.97,25880.0,190.272,56
53,2024-10-14 09:45:00-04:00,190.85,190.85,190.22,190.47,17125.0,190.637,121
54,2024-10-14 10:00:00-04:00,190.48,190.87,190.37,190.81,38966.0,190.699,240
55,2024-10-14 10:15:00-04:00,190.75,191.73,190.63,191.72,101195.0,190.968,534
56,2024-10-14 10:30:00-04:00,191.57,191.73,191.19,191.21,6931.0,191.428,59
57,2024-10-14 10:45:00-04:00,191.17,191.17,190.6,191.04,12404.0,190.953,88
58,2024-10-14 11:00:00-04:00,190.96,191.4,190.85,191.34,35296.0,191.052,175
59,2024-10-14 11:15:00-04:00,191.34,191.75,191.27,191.71,6905.0,191.426,53
60,2024-10-14 11:30:00-04:00,191.71,192.35,191.7,192.3,26921.0,191.925,121
61,2024-10-14 11:45:00-04:00,192.35,192.61,191.89,191.93,11607.0,192.116,106
62,2024-10-14 12:00:00-04:00,191.92,192.25,191.84,192.1,18186.0,192.053,137
63,2024-10-14 12:15:00-04:00,191.98,192.15,191.86,192.07,10712.0,191.983,81
64,2024-10-14 12:30:00-04:00,192.07,192.39,191.87,192.06,24491.0,192.192,176
65,2024-10-14 12:45:00-04:00,192.03,192.31,191.99,192.05,12389.0,192.13,87
66,2024-10-14 13:00:00-04:00,192.02,192.18,191.91,191.93,3795.0,192.032,34
67,2024-10-14 13:15:00-04:00,191.82,191.95,191.47,191.5,16549.0,191.682,132
68,2024-10-14 13:30:00-04:00,191.51,191.65,191.36,191.37,6661.0,191.495,50
69,2024-10-14 13:45:00-04:00,191.47,191.56,191.31,191.46,12601.0,191.454,75
70,2024-10-14 14:00:00-04:00,191.35,191.84,191.21,191.6,31450.0,191.546,196
71,2024-10-14 14:15:00-04:00,191.66,192.05,191.64,192.02,20735.0,191.925,130
72,2024-10-14 14:30:00-04:00,191.99,192.35,191.87,192.31,19716.0,192.08,108
73,2024-10-14 14:45:00-04:00,192.31,192.56,192.3,192.42,17011.0,192.416,114
74,2024-10-14 15:00:00-04:00,192.49,192.75,192.44,192.52,11950.0,192.605,84
75,2024-10-14 15:15:00-04:00,192.52,193.04,192.51,192.93,24011.0,192.805,165
76,2024-10-14 15:30:00-04:00,192.93,192.94,192.51,192.56,25851.0,192.762,210
77,2024-10-14 15:45:00-04:00,192.55,193.01,192.45,192.66,119392.0,192.732,890
78,2024-10-15 09:30:00-04:00,192.28,194.43,191.94,194.16,35538.0,192.784,111
79,2024-10-15 09:45:00-04:00,194.22,194.74,193.75,194.33,20068.0,194.306,159
80,2024-10-15 10:00:00-04:00,194.33,194.69,194.2,194.54,41548.0,194.45,327
81,2024-10-15 10:15:00-04:00,194.54,195.82,194.5,195.24,30188.0,195.324,223
82,2024-10-15 10:30:00-04:00,195.09,195.73,195.04,195.07,30404.0,195.349,201
83,2024-10-15 10:45:00-04:00,195.23,195.39,194.31,194.87,22042.0,194.688,168
84,2024-10-15 11:00:00-04:00,194.99,195.0,194.38,194.61,15902.0,194.631,121
85,2024-10-15 11:15:00-04:00,194.47,194.77,193.79,193.93,27108.0,194.361,173
86,2024-10-15 11:30:00-04:00,193.96,194.02,193.66,194.02,11766.0,193.822,87
87,2024-10-15 11:45:00-04:00,194.0,194.01,193.73,193.88,10375.0,193.838,75
88,2024-10-15 12:00:00-04:00,193.86,194.37,193.81,194.25,13123.0,194.036,98
89,2024-10-15 12:15:00-04:00,194.2,194.47,193.92,194.43,11011.0,194.194,93
90,2024-10-15 12:30:00-04:00,194.36,194.36,193.75,193.75,21977.0,194.069,142
91,2024-10-15 12:45:00-04:00,193.81,193.99,193.75,193.96,10758.0,193.872,83
92,2024-10-15 13:00:00-04:00,193.89,194.18,193.8,193.8,7363.0,194.007,53
93,2024-10-15 13:15:00-04:00,193.96,194.02,193.55,193.55,10360.0,193.844,83
94,2024-10-15 13:30:00-04:00,193.61,193.81,193.56,193.75,12955.0,193.714,110
95,2024-10-15 13:45:00-04:00,193.71,193.81,193.44,193.57,9915.0,193.68,73
96,2024-10-15 14:00:00-04:00,193.56,193.56,192.88,192.91,22973.0,193.185,149
97,2024-10-15 14:15:00-04:00,192.89,193.12,192.7,193.0,42694.0,192.968,148
98,2024-10-15 14:30:00-04:00,193.08,193.08,192.71,192.8,9079.0,192.92,65
99,2024-10-15 14:45:00-04:00,192.77,193.0,192.58,193.0,15414.0,192.76,109
100,2024-10-15 15:00:00-04:00,193.0,193.05,192.54,192.91,20246.0,192.862,133
101,2024-10-15 15:15:00-04:00,192.85,193.04,192.74,192.83,22858.0,192.903,164
102,2024-10-15 15:30:00-04:00,192.84,193.08,192.75,192.82,25842.0,192.932,174
103,2024-10-15 15:45:00-04:00,192.74,192.83,192.14,192.42,137701.0,192.477,1024
104,2024-10-16 09:30:00-04:00,192.0,193.99,191.75,192.91,85054.0,192.385,377
105,2024-10-16 09:45:00-04:00,193.11,194.75,192.71,194.59,59089.0,194.169,416
106,2024-10-16 10:00:00-04:00,194.59,195.88,194.58,195.11,52648.0,195.39,335
107,2024-10-16 10:15:00-04:00,195.04,195.46,194.75,195.01,50516.0,195.109,334
108,2024-10-16 10:30:00-04:00,194.89,195.22,193.9,194.44,75903.0,194.729,419
109,2024-10-16 10:45:00-04:00,194.54,194.91,194.17,194.5,28098.0,194.544,225
110,2024-10-16 11:00:00-04:00,194.48,194.83,194.06,194.81,35871.0,194.36,228
111,2024-10-16 11:15:00-04:00,194.75,194.85,194.15,194.34,43838.0,194.516,335
112,2024-10-16 11:30:00-04:00,194.2,195.01,194.2,194.44,14436.0,194.533,121
113,2024-10-16 11:45:00-04:00,194.51,194.64,193.77,193.9,18382.0,194.349,125
114,2024-10-16 12:00:00-04:00,193.9,194.15,193.85,193.93,17294.0,193.959,97
115,2024-10-16 12:15:00-04:00,193.87,194.13,193.76,194.07,27518.0,193.889,141
116,2024-10-16 12:30:00-04:00,194.03,194.33,193.85,194.33,13302.0,194.069,111
117,2024-10-16 12:45:00-04:00,194.25,194.33,193.94,194.26,12379.0,194.124,82
118,2024-10-16 13:00:00-04:00,194.27,194.7,194.23,194.32,16617.0,194.441,117
119,2024-10-16 13:15:00-04:00,194.27,194.5,193.9,194.04,21998.0,194.174,168
120,2024-10-16 13:30:00-04:00,194.18,194.19,193.53,193.53,11784.0,193.942,86
121,2024-10-16 13:45:00-04:00,193.66,194.05,193.5,193.96,14914.0,193.773,107
122,2024-10-16 14:00:00-04:00,193.98,194.32,193.95,194.22,12086.0,194.08,90
123,2024-10-16 14:15:00-04:00,194.23,194.5,194.15,194.27,15009.0,194.28,105
124,2024-10-16 14:30:00-04:00,194.32,194.5,194.21,194.4,17003.0,194.378,137
125,2024-10-16 14:45:00-04:00,194.4,194.61,194.38,194.51,14482.0,194.488,133
126,2024-10-16 15:00:00-04:00,194.5,194.67,194.32,194.62,22406.0,194.488,184
127,2024-10-16 15:15:00-04:00,194.57,194.96,194.5,194.76,23940.0,194.736,194
128,2024-10-16 15:30:00-04:00,194.69,195.09,194.57,195.04,35757.0,194.823,259
129,2024-10-16 15:45:00-04:00,195.13,195.14,194.32,194.44,163483.0,194.624,1108
130,2024-10-17 09:30:00-04:00,195.71,196.55,194.22,194.4,37331.0,195.518,117
131,2024-10-17 09:45:00-04:00,194.61,195.02,194.11,195.02,23629.0,194.449,184
132,2024-10-17 10:00:00-04:00,194.97,195.13,193.71,194.12,16908.0,194.618,93
133,2024-10-17 10:15:00-04:00,194.15,194.27,193.68,193.93,13508.0,194.05,93
134,2024-10-17 10:30:00-04:00,193.76,194.16,193.67,194.09,26088.0,193.941,135
135,2024-10-17 10:45:00-04:00,194.14,194.82,193.99,194.67,27667.0,194.486,196
136,2024-10-17 11:00:00-04:00,194.67,195.37,194.6,194.96,17710.0,194.92,127
137,2024-10-17 11:15:00-04:00,195.03,195.14,194.57,194.71,25569.0,194.81,145
138,2024-10-17 11:30:00-04:00,194.63,194.83,194.16,194.39,17570.0,194.472,122
139,2024-10-17 11:45:00-04:00,194.4,194.53,193.29,193.37,45042.0,194.225,304
140,2024-10-17 12:00:00-04:00,193.37,193.77,192.74,192.89,18330.0,193.391,156
141,2024-10-17 12:15:00-04:00,192.84,193.05,192.64,192.79,14141.0,192.855,112
142,2024-10-17 12:30:00-04:00,192.81,193.04,192.5,192.59,32797.0,192.718,256
