,date,open,high,low,close,volume,average,barCount
0,2024-10-10 09:30:00-04:00,139.51,141.4,139.49,140.51,156303.0,140.275,719
1,2024-10-10 09:45:00-04:00,140.41,141.71,140.21,141.03,96565.0,141.137,404
2,2024-10-10 10:00:00-04:00,141.15,141.78,140.94,141.76,49217.0,141.463,256
3,2024-10-10 10:15:00-04:00,141.78,142.6,141.72,141.75,71814.0,142.106,483
4,2024-10-10 10:30:00-04:00,141.85,143.44,141.7,143.16,72405.0,142.779,482
5,2024-10-10 10:45:00-04:00,143.09,143.19,142.78,142.94,94369.0,142.969,526
6,2024-10-10 11:00:00-04:00,142.93,143.14,142.54,142.77,58967.0,142.858,409
7,2024-10-10 11:15:00-04:00,142.76,142.85,141.92,142.35,36466.0,142.255,194
8,2024-10-10 11:30:00-04:00,142.41,142.44,142.02,142.33,21658.0,142.263,145
9,2024-10-10 11:45:00-04:00,142.34,142.96,142.34,142.67,20298.0,142.655,113
10,2024-10-10 12:00:00-04:00,142.64,143.27,142.62,142.94,21230.0,142.948,158
11,2024-10-10 12:15:00-04:00,142.89,143.19,142.85,143.17,26515.0,143.004,175
12,2024-10-10 12:30:00-04:00,143.22,143.33,142.77,142.89,29610.0,143.082,165
13,2024-10-10 12:45:00-04:00,142.9,143.32,142.87,142.93,30644.0,143.184,138
14,2024-10-10 13:00:00-04:00,142.91,143.09,142.72,142.81,28617.0,142.849,150
15,2024-10-10 13:15:00-04:00,142.76,142.9,142.69,142.78,16121.0,142.792,113
16,2024-10-10 13:30:00-04:00,142.83,143.22,142.83,143.22,20193.0,143.008,145
17,2024-10-10 13:45:00-04:00,143.25,143.68,143.21,143.28,41522.0,143.454,247
18,2024-10-10 14:00:00-04:00,143.28,143.35,143.02,143.06,21181.0,143.197,130
19,2024-10-10 14:15:00-04:00,143.08,143.1,142.82,143.06,15399.0,142.948,94
20,2024-10-10 14:30:00-04:00,143.06,143.22,142.9,143.02,20273.0,143.085,166
21,2024-10-10 14:45:00-04:00,143.0,143.1,142.91,143.05,20254.0,143.031,163
22,2024-10-10 15:00:00-04:00,143.04,143.31,142.99,143.01,34762.0,143.143,265
23,2024-10-10 15:15:00-04:00,143.03,143.03,142.5,142.59,48266.0,142.64,384
24,2024-10-10 15:30:00-04:00,142.55,142.59,142.29,142.45,60548.0,142.446,491
25,2024-10-10 15:45:00-04:00,142.45,142.95,142.44,142.71,168976.0,142.728,1262
26,2024-10-11 09:30:00-04:00,142.1,144.01,141.42,144.0,100865.0,142.882,430
27,2024-10-11 09:45:00-04:00,144.04,144.07,142.73,143.16,29803.0,143.291,180
28,2024-10-11 10:00:00-04:00,142.8,143.2,142.16,143.08,40393.0,142.686,236
29,2024-10-11 10:15:00-04:00,143.09,143.68,143.02,143.53,17984.0,143.307,133
30,2024-10-11 10:30:00-04:00,143.53,143.68,143.0,143.2,66549.0,143.182,508
31,2024-10-11 10:45:00-04:00,143.1,143.1,142.35,142.46,77947.0,142.655,483
32,2024-10-11 11:00:00-04:00,142.49,142.82,142.1,142.66,52870.0,142.376,398
33,2024-10-11 11:15:00-04:00,142.58,142.75,142.25,142.69,23934.0,142.479,199
34,2024-10-11 11:30:00-04:00,142.68,142.74,142.25,142.34,21475.0,142.458,150
35,2024-10-11 11:45:00-04:00,142.31,142.38,141.9,142.03,35553.0,142.109,200
36,2024-10-11 12:00:00-04:00,141.98,142.19,141.7,141.83,39891.0,141.897,256
37,2024-10-11 12:15:00-04:00,141.82,142.61,141.76,142.52,40156.0,142.075,236
38,2024-10-11 12:30:00-04:00,142.41,142.82,142.4,142.58,16719.0,142.672,111
39,2024-10-11 12:45:00-04:00,142.61,142.83,142.25,142.32,17432.0,142.612,104
