,date,open,high,low,close,volume,average,barCount
0,2024-10-10 09:30:00-04:00,191.12,193.5,191.11,192.86,104763.0,191.902,363
1,2024-10-10 09:45:00-04:00,192.93,193.71,191.79,193.39,34485.0,192.801,252
2,2024-10-10 10:00:00-04:00,193.62,194.1,193.0,194.0,19867.0,193.594,139
3,2024-10-10 10:15:00-04:00,194.0,194.09,193.25,193.5,29176.0,193.701,168
4,2024-10-10 10:30:00-04:00,193.5,193.72,193.02,193.26,19148.0,193.285,113
5,2024-10-10 10:45:00-04:00,193.23,193.61,193.09,193.41,26564.0,193.273,81
6,2024-10-10 11:00:00-04:00,193.21,194.47,193.21,194.19,24539.0,194.039,172
7,2024-10-10 11:15:00-04:00,194.31,194.74,194.24,194.56,21134.0,194.44,146
8,2024-10-10 11:30:00-04:00,194.46,195.12,194.33,194.81,21937.0,194.709,158
9,2024-10-10 11:45:00-04:00,194.8,194.99,194.52,194.8,17864.0,194.779,92
10,2024-10-10 12:00:00-04:00,194.75,195.06,194.57,195.06,22380.0,194.752,142
11,2024-10-10 12:15:00-04:00,195.06,195.06,194.67,194.93,12492.0,194.888,102
12,2024-10-10 12:30:00-04:00,194.84,194.84,194.5,194.59,12010.0,194.667,93
13,2024-10-10 12:45:00-04:00,194.58,195.0,194.56,194.84,66788.0,194.732,120
14,2024-10-10 13:00:00-04:00,194.86,194.95,193.84,194.36,16514.0,194.42,126
15,2024-10-10 13:15:00-04:00,194.24,194.84,194.24,194.65,12110.0,194.606,81
16,2024-10-10 13:30:00-04:00,194.71,194.9,194.63,194.9,7501.0,194.784,63
17,2024-10-10 13:45:00-04:00,194.75,194.82,194.0,194.48,16494.0,194.454,111
18,2024-10-10 14:00:00-04:00,194.44,194.57,194.16,194.25,10331.0,194.355,83
19,2024-10-10 14:15:00-04:00,194.2,194.35,193.8,194.2,16802.0,194.167,97
20,2024-10-10 14:30:00-04:00,194.08,194.4,193.65,194.28,29612.0,193.948,192
21,2024-10-10 14:45:00-04:00,194.36,194.69,194.27,194.59,10545.0,194.484,73
22,2024-10-10 15:00:00-04:00,194.58,194.67,193.8,194.14,27561.0,194.115,213
23,2024-10-10 15:15:00-04:00,194.15,194.18,193.51,193.52,19346.0,193.908,159
24,2024-10-10 15:30:00-04:00,193.51,193.59,192.93,193.18,77417.0,193.227,464
25,2024-10-10 15:45:00-04:00,193.17,194.03,193.15,193.5,126896.0,193.665,901
